2018-12-03 20:04:08,668: 't':
2018-12-03 20:04:08,764: Key.enter:
2018-12-03 20:04:09,278: 'y':
2018-12-03 20:04:09,490: Key.backspace:
2018-12-03 20:04:09,659: 'u':
2018-12-03 20:04:09,699: 's':
2018-12-03 20:04:09,867: 'e':
2018-12-03 20:04:09,932: Key.space:
2018-12-03 20:04:10,021: 'i':
2018-12-03 20:04:10,083: 't':
2018-12-03 20:04:10,127: Key.space:
2018-12-03 20:04:10,237: 't':
2018-12-03 20:04:10,407: 'o':
2018-12-03 20:04:10,471: Key.space:
2018-12-03 20:04:10,536: 'c':
2018-12-03 20:04:10,686: 'a':
2018-12-03 20:04:10,869: 't':
2018-12-03 20:04:11,015: 'c':
2018-12-03 20:04:11,078: 'h':
2018-12-03 20:04:11,122: Key.space:
2018-12-03 20:04:11,231: 'y':
2018-12-03 20:04:11,317: 'o':
2018-12-03 20:04:11,433: 'u':
2018-12-03 20:04:11,499: 'r':
2018-12-03 20:04:11,520: Key.space:
2018-12-03 20:04:11,679: 's':
2018-12-03 20:04:12,051: 'o':
2018-12-03 20:04:12,230: Key.backspace:
2018-12-03 20:04:12,445: '/':
2018-12-03 20:04:12,640: 'o':
2018-12-03 20:04:12,843: Key.space:
2018-12-03 20:04:13,526: Key.ctrl_l:
2018-12-03 20:04:13,632: 'a':
2018-12-03 20:04:13,805: 'i':
2018-12-03 20:04:14,006: Key.backspace:
2018-12-03 20:04:14,155: 'u':
2018-12-03 20:04:14,200: 's':
2018-12-03 20:04:14,367: 'e':
2018-12-03 20:04:14,429: Key.space:
2018-12-03 20:04:14,496: 'i':
2018-12-03 20:04:14,586: 't':
2018-12-03 20:04:14,630: Key.space:
2018-12-03 20:04:14,744: 't':
2018-12-03 20:04:14,784: 'o':
2018-12-03 20:04:14,847: Key.space:
2018-12-03 20:04:15,242: 'k':
2018-12-03 20:04:15,340: 'e':
2018-12-03 20:04:15,477: 'e':
2018-12-03 20:04:15,540: 'p':
2018-12-03 20:04:15,605: Key.space:
2018-12-03 20:04:15,697: 'y':
2018-12-03 20:04:15,738: 'o':
2018-12-03 20:04:15,843: 'u':
2018-12-03 20:04:15,912: 'r':
2018-12-03 20:04:15,932: Key.space:
2018-12-03 20:04:16,095: 's':
2018-12-03 20:04:16,160: '/':
2018-12-03 20:04:16,316: 'o':
2018-12-03 20:04:16,410: 'o':
2018-12-03 20:04:16,432: Key.space:
2018-12-03 20:04:16,539: 'i':
2018-12-03 20:04:16,679: 'n':
2018-12-03 20:04:16,767: Key.space:
2018-12-03 20:04:16,986: Key.backspace:
2018-12-03 20:04:17,106: Key.backspace:
2018-12-03 20:04:17,233: Key.backspace:
2018-12-03 20:04:17,365: Key.backspace:
2018-12-03 20:04:17,457: Key.space:
2018-12-03 20:04:17,564: 'i':
2018-12-03 20:04:17,696: 'n':
2018-12-03 20:04:17,900: Key.backspace:
2018-12-03 20:04:18,023: Key.backspace:
2018-12-03 20:04:18,163: Key.backspace:
2018-12-03 20:04:18,284: Key.backspace:
2018-12-03 20:04:18,376: Key.space:
2018-12-03 20:04:18,461: 'i':
2018-12-03 20:04:18,625: 'n':
2018-12-03 20:04:18,687: Key.space:
2018-12-03 20:04:18,776: 'c':
2018-12-03 20:04:18,865: 'h':
2018-12-03 20:04:18,992: 'e':
2018-12-03 20:04:19,156: 'c':
2018-12-03 20:04:19,198: 'k':
2018-12-03 20:04:19,361: Key.enter:
2018-12-03 20:04:19,489: 'o':
2018-12-03 20:04:19,576: 'r':
2018-12-03 20:04:19,658: Key.space:
2018-12-03 20:04:20,080: 'f':
2018-12-03 20:04:20,155: 'o':
2018-12-03 20:04:20,244: 'r':
2018-12-03 20:04:20,332: Key.space:
2018-12-03 20:04:20,571: 'w':
2018-12-03 20:04:20,655: 'h':
2018-12-03 20:04:20,762: 'a':
2018-12-03 20:04:20,934: 't':
2018-12-03 20:04:21,091: 'e':
2018-12-03 20:04:21,238: 'v':
2018-12-03 20:04:21,400: 'e':
2018-12-03 20:04:21,527: 'r':
2018-12-03 20:04:21,597: Key.space:
2018-12-03 20:04:21,689: 't':
2018-12-03 20:04:21,760: 'h':
2018-12-03 20:04:21,847: 'e':
2018-12-03 20:04:21,893: Key.space:
2018-12-03 20:04:21,993: 'f':
2018-12-03 20:04:22,037: 'u':
2018-12-03 20:04:22,225: 'c':
2018-12-03 20:04:22,309: 'k':
2018-12-03 20:04:22,394: Key.space:
2018-12-03 20:04:22,481: 'e':
2018-12-03 20:04:22,560: 'l':
2018-12-03 20:04:22,627: 's':
2018-12-03 20:04:22,785: 'e':
2018-12-03 20:04:22,854: Key.space:
2018-12-03 20:04:22,982: 'y':
2018-12-03 20:04:23,023: 'o':
2018-12-03 20:04:23,135: 'u':
2018-12-03 20:04:23,201: Key.space:
2018-12-03 20:04:23,241: 'w':
2018-12-03 20:04:23,362: 'a':
2018-12-03 20:04:23,463: 'n':
2018-12-03 20:04:23,592: 't':
2018-12-03 20:04:23,655: Key.enter:
2018-12-03 20:04:28,716: 'j':
2018-12-03 20:04:28,854: 'u':
2018-12-03 20:04:28,899: 's':
2018-12-03 20:04:29,077: 't':
2018-12-03 20:04:29,119: Key.space:
2018-12-03 20:04:29,213: 't':
2018-12-03 20:04:29,235: 'h':
2018-12-03 20:04:29,388: 'o':
2018-12-03 20:04:29,537: 'u':
2018-12-03 20:04:29,626: 'g':
2018-12-03 20:04:29,691: 'h':
2018-12-03 20:04:29,808: 't':
2018-12-03 20:04:29,850: Key.space:
2018-12-03 20:04:29,894: 'i':
2018-12-03 20:04:30,091: "'":
2018-12-03 20:04:30,157: 'd':
2018-12-03 20:04:30,226: Key.space:
2018-12-03 20:04:30,347: 'c':
2018-12-03 20:04:30,390: 'o':
2018-12-03 20:04:30,544: 'n':
2018-12-03 20:04:30,727: 't':
2018-12-03 20:04:30,901: 'r':
2018-12-03 20:04:30,972: 'i':
2018-12-03 20:04:31,115: 'b':
2018-12-03 20:04:31,177: 'u':
2018-12-03 20:04:31,307: 't':
2018-12-03 20:04:31,465: 'e':
2018-12-03 20:04:31,543: Key.space:
2018-12-03 20:04:31,701: 's':
2018-12-03 20:04:31,783: 'o':
2018-12-03 20:04:31,931: 'm':
2018-12-03 20:04:31,973: 'e':
2018-12-03 20:04:32,140: 't':
2018-12-03 20:04:32,182: 'h':
2018-12-03 20:04:32,319: 'i':
2018-12-03 20:04:32,457: 'n':
2018-12-03 20:04:32,552: 'g':
2018-12-03 20:04:33,296: Key.ctrl_l:
2018-12-03 20:04:33,402: 'a':
2018-12-03 20:04:33,603: Key.backspace:
2018-12-03 20:04:35,058: 'i':
2018-12-03 20:04:35,359: Key.backspace:
2018-12-03 20:04:36,199: 'y':
2018-12-03 20:04:36,220: 'o':
2018-12-03 20:04:36,353: 'u':
2018-12-03 20:04:36,416: Key.space:
2018-12-03 20:04:36,482: 'c':
2018-12-03 20:04:36,636: 'a':
2018-12-03 20:04:36,702: 'n':
2018-12-03 20:04:36,789: Key.space:
2018-12-03 20:04:37,032: Key.ctrl_l:
2018-12-03 20:04:37,118: 'a':
2018-12-03 20:04:37,210: 'i':
2018-12-03 20:04:37,385: "'":
2018-12-03 20:04:37,530: 'l':
2018-12-03 20:04:37,654: 'l':
2018-12-03 20:04:37,676: Key.space:
2018-12-03 20:04:37,796: 'g':
2018-12-03 20:04:37,852: 'i':
2018-12-03 20:04:37,960: 'v':
2018-12-03 20:04:38,121: 'e':
2018-12-03 20:04:38,167: Key.space:
2018-12-03 20:04:38,278: 'y':
2018-12-03 20:04:38,321: 'o':
2018-12-03 20:04:38,423: 'u':
2018-12-03 20:04:38,491: Key.space:
2018-12-03 20:04:38,530: 't':
2018-12-03 20:04:38,616: 'h':
2018-12-03 20:04:38,703: 'e':
2018-12-03 20:04:38,766: Key.space:
2018-12-03 20:04:38,849: 'r':
2018-12-03 20:04:39,013: 'a':
2018-12-03 20:04:39,172: 'w':
2018-12-03 20:04:39,237: Key.space:
2018-12-03 20:04:39,352: 'c':
2018-12-03 20:04:39,417: 'o':
2018-12-03 20:04:39,501: 'd':
2018-12-03 20:04:39,657: 'e':
2018-12-03 20:04:39,816: Key.enter:
2018-12-03 20:04:40,606: 'u':
2018-12-03 20:04:40,680: 's':
2018-12-03 20:04:40,845: 'e':
2018-12-03 20:04:40,887: Key.space:
2018-12-03 20:04:40,956: 'i':
2018-12-03 20:04:41,024: 't':
2018-12-03 20:04:41,064: Key.space:
2018-12-03 20:04:41,151: 'h':
2018-12-03 20:04:41,297: 'o':
2018-12-03 20:04:41,359: 'w':
2018-12-03 20:04:41,472: 'e':
2018-12-03 20:04:41,577: 'v':
2018-12-03 20:04:41,618: 'e':
2018-12-03 20:04:41,737: 'r':
2018-12-03 20:04:41,822: Key.space:
2018-12-03 20:04:41,906: 'y':
2018-12-03 20:04:41,950: 'o':
2018-12-03 20:04:42,073: 'u':
2018-12-03 20:04:42,139: Key.space:
2018-12-03 20:04:42,243: 'l':
2018-12-03 20:04:42,380: 'i':
2018-12-03 20:04:42,512: 'k':
2018-12-03 20:04:42,599: 'e':
2018-12-03 20:04:42,662: Key.enter:
2018-12-03 20:05:50,084: Key.caps_lock:
2018-12-03 20:05:50,178: 'l':
2018-12-03 20:05:50,262: Key.caps_lock:
2018-12-03 20:05:50,347: 'o':
2018-12-03 20:05:50,468: 'l':
2018-12-03 20:05:50,511: Key.enter:
2018-12-03 20:05:51,091: Key.caps_lock:
2018-12-03 20:05:51,872: 'y':
2018-12-03 20:05:52,048: Key.caps_lock:
2018-12-03 20:05:52,133: 'o':
2018-12-03 20:05:52,304: Key.space:
2018-12-03 20:05:52,739: Key.caps_lock:
2018-12-03 20:05:52,801: 'i':
2018-12-03 20:05:52,865: Key.space:
2018-12-03 20:05:52,910: Key.caps_lock:
2018-12-03 20:05:53,002: 't':
2018-12-03 20:05:53,097: 'o':
2018-12-03 20:05:53,311: 'l':
2018-12-03 20:05:53,396: 'd':
2018-12-03 20:05:53,459: Key.space:
2018-12-03 20:05:53,523: 'm':
2018-12-03 20:05:53,618: 'y':
2018-12-03 20:05:53,684: Key.space:
2018-12-03 20:05:53,796: 'g':
2018-12-03 20:05:53,860: 'i':
2018-12-03 20:05:54,150: Key.backspace:
2018-12-03 20:05:54,261: Key.backspace:
2018-12-03 20:05:54,748: 'f':
2018-12-03 20:05:54,919: 'e':
2018-12-03 20:05:54,959: 'm':
2018-12-03 20:05:55,190: 'a':
2018-12-03 20:05:55,276: 'l':
2018-12-03 20:05:55,390: 'e':
2018-12-03 20:05:55,460: Key.space:
2018-12-03 20:05:55,546: 'f':
2018-12-03 20:05:55,680: 'r':
2018-12-03 20:05:55,722: 'i':
2018-12-03 20:05:55,835: 'e':
2018-12-03 20:05:55,904: 'n':
2018-12-03 20:05:55,988: 'd':
2018-12-03 20:05:56,128: 's':
2018-12-03 20:05:56,194: Key.space:
2018-12-03 20:05:56,280: 'a':
2018-12-03 20:05:56,346: 'n':
2018-12-03 20:05:56,439: 'd':
2018-12-03 20:05:56,530: Key.space:
2018-12-03 20:05:56,592: 't':
2018-12-03 20:05:56,659: 'h':
2018-12-03 20:05:56,748: 'e':
2018-12-03 20:05:56,792: 'y':
2018-12-03 20:05:56,880: Key.space:
2018-12-03 20:05:56,941: 'w':
2018-12-03 20:05:57,060: 'e':
2018-12-03 20:05:57,190: 'r':
2018-12-03 20:05:57,332: 'e':
2018-12-03 20:05:57,429: Key.space:
2018-12-03 20:05:57,512: 'o':
2018-12-03 20:05:57,577: 'f':
2018-12-03 20:05:57,701: 'f':
2018-12-03 20:05:57,865: 'e':
2018-12-03 20:05:58,005: 'r':
2018-12-03 20:05:58,111: 'i':
2018-12-03 20:05:58,259: 'n':
2018-12-03 20:05:58,429: 'g':
2018-12-03 20:05:58,522: Key.space:
2018-12-03 20:05:58,617: 't':
2018-12-03 20:05:58,660: 'o':
2018-12-03 20:05:58,728: Key.space:
2018-12-03 20:05:58,811: 'p':
2018-12-03 20:05:58,896: 'a':
2018-12-03 20:05:59,071: 'y':
2018-12-03 20:05:59,113: Key.space:
2018-12-03 20:05:59,157: 'm':
2018-12-03 20:05:59,255: 'e':
2018-12-03 20:05:59,338: Key.space:
2018-12-03 20:05:59,445: 'f':
2018-12-03 20:05:59,489: 'o':
2018-12-03 20:05:59,591: 'r':
2018-12-03 20:05:59,657: Key.space:
2018-12-03 20:05:59,700: 'i':
2018-12-03 20:05:59,775: 't':
2018-12-03 20:05:59,838: Key.enter:
2018-12-03 20:06:00,606: 'i':
2018-12-03 20:06:00,671: Key.space:
2018-12-03 20:06:00,714: 'w':
2018-12-03 20:06:00,873: 'a':
2018-12-03 20:06:01,009: 's':
2018-12-03 20:06:01,031: Key.space:
2018-12-03 20:06:01,093: 'l':
2018-12-03 20:06:01,239: 'i':
2018-12-03 20:06:01,362: 'k':
2018-12-03 20:06:01,404: 'e':
2018-12-03 20:06:01,462: Key.space:
2018-12-03 20:06:01,552: 's':
2018-12-03 20:06:01,591: 'h':
2018-12-03 20:06:01,734: 'i':
2018-12-03 20:06:01,775: 't':
2018-12-03 20:06:01,820: Key.space:
2018-12-03 20:06:01,887: 'i':
2018-12-03 20:06:01,989: Key.space:
2018-12-03 20:06:02,031: 's':
2018-12-03 20:06:02,097: 'h':
2018-12-03 20:06:02,234: 'o':
2018-12-03 20:06:02,363: 'u':
2018-12-03 20:06:02,535: 'l':
2018-12-03 20:06:02,596: 'd':
2018-12-03 20:06:02,639: Key.space:
2018-12-03 20:06:02,682: 'l':
2018-12-03 20:06:02,801: 'i':
2018-12-03 20:06:02,846: 's':
2018-12-03 20:06:03,018: 't':
2018-12-03 20:06:03,060: Key.space:
2018-12-03 20:06:03,125: 'i':
2018-12-03 20:06:03,189: 't':
2018-12-03 20:06:03,232: Key.space:
2018-12-03 20:06:03,297: 'o':
2018-12-03 20:06:03,439: 'n':
2018-12-03 20:06:03,505: Key.space:
2018-12-03 20:06:03,608: 'k':
2018-12-03 20:06:03,748: 'i':
2018-12-03 20:06:04,041: 'i':
2018-12-03 20:06:04,281: Key.backspace:
2018-12-03 20:06:04,473: 'j':
2018-12-03 20:06:04,662: 'i':
2018-12-03 20:06:04,832: 'j':
2018-12-03 20:06:04,992: 'i':
2018-12-03 20:06:05,180: Key.enter:
2018-12-03 20:06:05,697: 'i':
2018-12-03 20:06:05,787: 't':
2018-12-03 20:06:05,951: "'":
2018-12-03 20:06:06,024: 's':
2018-12-03 20:06:06,089: Key.space:
2018-12-03 20:06:06,194: 'm':
2018-12-03 20:06:06,265: 'y':
2018-12-03 20:06:06,333: Key.space:
2018-12-03 20:06:06,438: 'f':
2018-12-03 20:06:06,478: 'i':
2018-12-03 20:06:06,594: 'r':
2018-12-03 20:06:06,736: 's':
2018-12-03 20:06:06,912: 't':
2018-12-03 20:06:06,978: Key.space:
2018-12-03 20:06:07,045: 'p':
2018-12-03 20:06:07,087: 'y':
2018-12-03 20:06:07,215: 't':
2018-12-03 20:06:07,259: 'h':
2018-12-03 20:06:07,407: 'o':
2018-12-03 20:06:07,555: 'n':
2018-12-03 20:06:07,614: Key.space:
2018-12-03 20:06:07,729: 'p':
2018-12-03 20:06:07,793: 'r':
2018-12-03 20:06:07,870: 'o':
2018-12-03 20:06:07,998: 'j':
2018-12-03 20:06:08,039: 'e':
2018-12-03 20:06:08,205: 'c':
2018-12-03 20:06:08,381: 't':
2018-12-03 20:06:08,444: Key.enter:
2018-12-03 20:06:10,780: 'i':
2018-12-03 20:06:10,843: Key.space:
2018-12-03 20:06:10,887: 'w':
2018-12-03 20:06:11,047: 'a':
2018-12-03 20:06:11,193: 's':
2018-12-03 20:06:11,216: Key.space:
2018-12-03 20:06:11,258: 'j':
2018-12-03 20:06:11,387: 'u':
2018-12-03 20:06:11,452: 's':
2018-12-03 20:06:11,605: 't':
2018-12-03 20:06:11,627: Key.space:
2018-12-03 20:06:11,694: 'l':
2018-12-03 20:06:11,829: 'i':
2018-12-03 20:06:11,972: 'k':
2018-12-03 20:06:12,014: 'e':
2018-12-03 20:06:12,064: Key.space:
2018-12-03 20:06:12,171: 's':
2018-12-03 20:06:12,211: 'h':
2018-12-03 20:06:12,350: 'i':
2018-12-03 20:06:12,392: 't':
2018-12-03 20:06:12,439: Key.space:
2018-12-03 20:06:12,648: 'w':
2018-12-03 20:06:12,714: 'h':
2018-12-03 20:06:12,824: 'a':
2018-12-03 20:06:12,987: 't':
2018-12-03 20:06:13,029: Key.space:
2018-12-03 20:06:13,092: 'h':
2018-12-03 20:06:13,188: 'a':
2018-12-03 20:06:13,340: 'v':
2018-12-03 20:06:13,517: 'e':
2018-12-03 20:06:13,559: Key.space:
2018-12-03 20:06:13,622: 'i':
2018-12-03 20:06:13,722: Key.space:
2018-12-03 20:06:13,764: 'a':
2018-12-03 20:06:13,851: 'l':
2018-12-03 20:06:13,935: 'w':
2018-12-03 20:06:14,066: 'a':
2018-12-03 20:06:14,131: 'y':
2018-12-03 20:06:14,208: 's':
2018-12-03 20:06:14,271: Key.space:
2018-12-03 20:06:14,383: 'e':
2018-12-03 20:06:14,520: 'a':
2018-12-03 20:06:14,773: Key.backspace:
2018-12-03 20:06:14,900: Key.backspace:
2018-12-03 20:06:15,052: 'w':
2018-12-03 20:06:15,224: 'a':
2018-12-03 20:06:15,320: 'n':
2018-12-03 20:06:15,409: 't':
2018-12-03 20:06:15,533: 'e':
2018-12-03 20:06:15,678: 'd':
2018-12-03 20:06:15,746: Key.space:
2018-12-03 20:06:15,839: 't':
2018-12-03 20:06:15,884: 'o':
2018-12-03 20:06:15,938: Key.space:
2018-12-03 20:06:16,044: 'm':
2018-12-03 20:06:16,130: 'a':
2018-12-03 20:06:16,211: 'k':
2018-12-03 20:06:16,303: 'e':
2018-12-03 20:06:16,366: Key.enter:
2018-12-03 20:06:24,501: 'h':
2018-12-03 20:06:24,584: 'a':
2018-12-03 20:06:24,647: 'h':
2018-12-03 20:06:24,753: 'a':
2018-12-03 20:06:24,797: Key.space:
2018-12-03 20:06:24,841: 'y':
2018-12-03 20:06:24,954: 'a':
2018-12-03 20:06:25,050: Key.space:
2018-12-03 20:06:25,114: 'i':
2018-12-03 20:06:25,203: 't':
2018-12-03 20:06:25,352: "'":
2018-12-03 20:06:25,429: 's':
2018-12-03 20:06:25,495: Key.space:
2018-12-03 20:06:25,597: 'n':
2018-12-03 20:06:25,780: 'o':
2018-12-03 20:06:25,824: 't':
2018-12-03 20:06:25,889: Key.space:
2018-12-03 20:06:25,953: 't':
2018-12-03 20:06:26,017: 'h':
2018-12-03 20:06:26,113: 'a':
2018-12-03 20:06:26,285: 't':
2018-12-03 20:06:26,327: Key.space:
2018-12-03 20:06:26,369: 'h':
2018-12-03 20:06:26,471: 'a':
2018-12-03 20:06:26,637: 'r':
2018-12-03 20:06:26,812: 'd':
2018-12-03 20:06:27,966: Key.space:
2018-12-03 20:06:28,453: Key.backspace:
2018-12-03 20:06:28,633: '.':
2018-12-03 20:06:28,768: '.':
2018-12-03 20:06:28,981: Key.space:
2018-12-03 20:06:31,211: 'a':
2018-12-03 20:06:31,362: 's':
2018-12-03 20:06:31,429: Key.space:
2018-12-03 20:06:31,527: 'a':
2018-12-03 20:06:31,569: Key.space:
2018-12-03 20:06:31,697: 'w':
2018-12-03 20:06:31,807: 'e':
2018-12-03 20:06:31,850: 'b':
2018-12-03 20:06:31,916: Key.space:
2018-12-03 20:06:31,997: 'd':
2018-12-03 20:06:32,143: 'e':
2018-12-03 20:06:32,326: 'v':
2018-12-03 20:06:32,423: Key.space:
2018-12-03 20:06:32,532: 'y':
2018-12-03 20:06:32,575: 'o':
2018-12-03 20:06:32,699: 'u':
2018-12-03 20:06:32,722: Key.space:
2018-12-03 20:06:32,856: 'p':
2018-12-03 20:06:33,008: 'i':
2018-12-03 20:06:33,097: 'c':
2018-12-03 20:06:33,185: 'k':
2018-12-03 20:06:33,339: Key.space:
2018-12-03 20:06:33,458: 'u':
2018-12-03 20:06:33,631: 'p':
2018-12-03 20:06:33,695: Key.space:
2018-12-03 20:06:33,822: 'l':
2018-12-03 20:06:34,026: Key.ctrl_l:
2018-12-03 20:06:34,112: 'a':
2018-12-03 20:06:34,284: Key.backspace:
2018-12-03 20:06:35,100: 'l':
2018-12-03 20:06:35,264: 'o':
2018-12-03 20:06:35,417: 'l':
2018-12-03 20:06:35,500: 's':
2018-12-03 20:06:35,645: Key.space:
2018-12-03 20:06:35,905: 'i':
2018-12-03 20:06:35,970: Key.space:
2018-12-03 20:06:36,100: 'f':
2018-12-03 20:06:36,166: 'i':
2018-12-03 20:06:36,265: 'g':
2018-12-03 20:06:36,348: 'u':
2018-12-03 20:06:36,443: 'r':
2018-12-03 20:06:36,600: 'e':
2018-12-03 20:06:36,752: 'd':
2018-12-03 20:06:36,862: Key.space:
2018-12-03 20:06:36,970: 'i':
2018-12-03 20:06:37,427: Key.space:
2018-12-03 20:06:37,736: 's':
2018-12-03 20:06:37,819: 'h':
2018-12-03 20:06:37,997: 'o':
2018-12-03 20:06:38,138: 'u':
2018-12-03 20:06:38,309: 'l':
2018-12-03 20:06:38,364: 'd':
2018-12-03 20:06:38,409: Key.space:
2018-12-03 20:06:38,474: 'i':
2018-12-03 20:06:38,616: 'n':
2018-12-03 20:06:38,701: 'c':
2018-12-03 20:06:38,813: 'o':
2018-12-03 20:06:38,971: 'p':
